number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
35,0.7692539527423434,2025-05-20 08:00:11.662243,2025-05-20 08:00:38.165837,0 days 00:00:26.503594,0.7457830296086079,1.2154651368137181,0.02276303229431692,5,8,3,260,0.1266194098845649,0.9966307521915317,6.82139053244168,0.789432021740036,COMPLETE
36,0.7500187827961468,2025-05-20 08:00:12.697858,2025-05-20 08:00:39.966047,0 days 00:00:27.268189,0.7663007335417389,0.5253792573549338,0.025050524584472957,5,8,3,268,0.13217467275072353,0.9962151550306851,16.794746878926205,0.7895405883416218,COMPLETE
37,0.7309839313762286,2025-05-20 08:00:14.331806,2025-05-20 08:00:35.210911,0 days 00:00:20.879105,0.7499076104290708,0.5764114250455168,0.02281336779004742,5,8,3,196,0.13060685254201548,0.9944122739873179,16.61823138679478,0.7962757317744026,COMPLETE
38,0.7593615749909527,2025-05-20 08:00:15.629683,2025-05-20 08:00:46.307149,0 days 00:00:30.677466,0.8313710043844283,0.51828842200289,0.020572224363949915,5,8,1,300,0.13195089382944067,0.541453349928982,16.005191989233396,0.8234911382169288,COMPLETE
39,0.7834032665775779,2025-05-20 08:00:16.440891,2025-05-20 08:00:44.606483,0 days 00:00:28.165592,0.7479223502088287,0.5221808520178368,0.04928359318867844,5,8,1,283,0.33197224115847945,0.9865144022661803,17.094517253248902,0.8309787947921581,COMPLETE
40,0.7961867564288025,2025-05-20 08:00:16.900890,2025-05-20 08:00:45.913162,0 days 00:00:29.012272,0.9358396617312392,0.521112087171049,0.04920677103460155,5,8,1,296,0.30881841433162194,0.9980002455894178,15.142611643105287,0.8274690025245467,COMPLETE
41,0.7964156152856695,2025-05-20 08:00:19.046703,2025-05-20 08:00:48.894584,0 days 00:00:29.847881,0.9370507068457038,0.512376686909798,0.04875075990710694,5,8,1,296,0.3149312221238438,0.5369235316698691,14.494822364781522,0.8208783538702528,COMPLETE
42,0.7951600853750614,2025-05-20 08:00:23.347635,2025-05-20 08:00:52.423607,0 days 00:00:29.075972,0.943203359291642,0.5741415381804873,0.050091261659879684,5,8,1,295,0.28224439183637884,0.5449685107669415,16.777256557920257,0.8305212650853601,COMPLETE
43,0.8060722737195933,2025-05-20 08:00:35.213913,2025-05-20 08:01:04.695649,0 days 00:00:29.481736,0.9478819615872783,0.4713994694314488,0.05034662816693334,3,8,1,300,0.3150853813363289,0.5460161571950781,4.446772815270556,0.8312620158483496,COMPLETE
44,0.804591153027375,2025-05-20 08:00:38.168837,2025-05-20 08:01:07.288114,0 days 00:00:29.119277,0.9405690261462525,0.47304119900528524,0.047902294491473825,4,8,1,297,0.2880353863308513,0.5302783898727901,4.1548241836656405,0.824885418215793,COMPLETE
45,0.8039953360564187,2025-05-20 08:00:39.970046,2025-05-20 08:01:06.114290,0 days 00:00:26.144244,0.9450536815022214,0.9160526853917068,0.04937028684218796,3,8,1,300,0.2926033783421864,0.5492871165010792,3.646339265088552,0.8315468977413487,COMPLETE
46,0.8078025054902781,2025-05-20 08:00:44.609484,2025-05-20 08:01:05.050649,0 days 00:00:20.441165,0.9466809180552145,0.9298157117160466,0.14098909918264246,4,10,1,298,0.2724890590130334,0.541117651165435,3.387445117425088,0.816781812136396,COMPLETE
47,0.8045877545002696,2025-05-20 08:00:45.916152,2025-05-20 08:01:10.311016,0 days 00:00:24.394864,0.8361247939719115,1.013701157123546,0.16356313332567943,3,10,1,293,0.2732881727254707,0.5407618540600206,4.392764876246099,0.7019885118466824,COMPLETE
48,0.805684592166425,2025-05-20 08:00:46.310288,2025-05-20 08:01:18.012676,0 days 00:00:31.702388,0.946762697207789,0.8782407575859168,0.060714104103452196,3,10,1,292,0.29699277372887484,0.7516107804548745,4.728298830645842,0.729599714725301,COMPLETE
49,0.8062165185069607,2025-05-20 08:00:48.897584,2025-05-20 08:01:19.682487,0 days 00:00:30.784903,0.8864820457874396,1.0248773053028593,0.06045627714934571,3,10,1,289,0.25436971492424854,0.7485554298247314,4.124030502650278,0.7018264037671897,COMPLETE
50,0.8080919168989054,2025-05-20 08:00:52.427209,2025-05-20 08:01:19.124059,0 days 00:00:26.696850,0.8869760211825128,0.9290713293930982,0.07011713208850114,4,10,1,289,0.22660791772099723,0.7912402656013682,4.333582808078612,0.8111178742452135,COMPLETE
51,0.8055725044456615,2025-05-20 08:01:04.701649,2025-05-20 08:01:35.862845,0 days 00:00:31.161196,0.96892393368393,0.9434925166182058,0.06542490533949441,3,10,2,278,0.24507737962831072,0.7811274025095079,4.272496997800051,0.7292767500239086,COMPLETE
52,0.8055401057281337,2025-05-20 08:01:05.054650,2025-05-20 08:01:22.371207,0 days 00:00:17.316557,0.9118396166286032,0.9693893435306742,0.17236045735840763,3,10,1,280,0.2463297927080418,0.9049803085428839,4.832087430677419,0.8806655060614231,COMPLETE
53,0.794021702205572,2025-05-20 08:01:06.117289,2025-05-20 08:01:24.270887,0 days 00:00:18.153598,0.891095659335353,1.027954625530528,0.16131413614440593,3,5,1,281,0.3794408981784335,0.46469362116785284,4.213585500396024,0.8431241810549663,COMPLETE
54,0.7780786996151977,2025-05-20 08:01:07.291630,2025-05-20 08:01:21.079873,0 days 00:00:13.788243,0.9191129418277423,1.876814796103531,0.15511421685097862,3,5,1,278,0.24733062395291,0.7632356199981055,4.073502873497375,0.8758283259055473,COMPLETE
55,0.7550361251847746,2025-05-20 08:01:10.314017,2025-05-20 08:01:27.759460,0 days 00:00:17.445443,0.8837798012625724,1.726955323798509,0.06445907014083388,4,5,1,276,0.3718630980953142,0.4756564428169639,5.473867892473777,0.9144659268780406,COMPLETE
56,0.7836098454037689,2025-05-20 08:01:18.015686,2025-05-20 08:01:33.522039,0 days 00:00:15.506353,0.8827464820066596,1.841501004821776,0.12344619466334006,1,7,1,277,0.22927742014549135,0.7925068915228641,5.676054356192907,0.8740247707381809,COMPLETE
57,0.7778641092661217,2025-05-20 08:01:19.128060,2025-05-20 08:01:38.426564,0 days 00:00:19.298504,0.8793588585006998,1.8041526314973373,0.06771937043842222,1,7,1,283,0.37697976558011187,0.9013726006413812,5.99145680915527,0.8789394263434145,COMPLETE
58,0.7515142642857024,2025-05-20 08:01:19.685472,2025-05-20 08:01:37.235702,0 days 00:00:17.550230,0.8794912650263248,1.9788631598108768,0.0667460532896737,1,5,1,278,0.3848588356806035,0.9063276251110586,5.376863875069104,0.8988202645020531,COMPLETE
59,0.7899042073097259,2025-05-20 08:01:21.082873,2025-05-20 08:01:44.918314,0 days 00:00:23.835441,0.8866268264505652,1.0700952131770518,0.06876547325593556,1,7,1,277,0.3662459262974965,0.9062817648411955,5.542227451638224,0.8446054587926254,COMPLETE
60,0.8069245531474865,2025-05-20 08:01:22.374318,2025-05-20 08:01:48.192750,0 days 00:00:25.818432,0.8747348084119514,0.7802362521883872,0.0645111605852525,1,10,1,283,0.37768826638746744,0.9070044477878315,6.131543566864062,0.9155762518183398,COMPLETE
61,0.7923094000450138,2025-05-20 08:01:24.275885,2025-05-20 08:01:42.537578,0 days 00:00:18.261693,0.8815306494247919,1.7667588478043244,0.07185302538340664,1,10,1,274,0.36897335832416767,0.8885847278432385,6.121683805460525,0.9140404039531789,COMPLETE
62,0.8074744692104195,2025-05-20 08:01:27.762461,2025-05-20 08:01:50.891194,0 days 00:00:23.128733,0.9634216828139968,0.7543023703376147,0.09261064664573249,1,10,1,272,0.19373949525903233,0.8970372066423209,5.8928081541495665,0.9056172412653454,COMPLETE
63,0.8115562386853629,2025-05-20 08:01:33.526039,2025-05-20 08:01:56.321672,0 days 00:00:22.795633,0.9629292669954931,0.762553622650823,0.08648003648975536,2,10,1,287,0.19502493228075135,0.9065520752047471,2.937367202870653,0.8924963555594412,COMPLETE
64,0.7992007148496911,2025-05-20 08:01:35.867845,2025-05-20 08:01:55.345228,0 days 00:00:19.477383,0.9695753434106875,2.201107226481122,0.08817789304005608,2,10,1,286,0.18538149655399686,0.8907208564252633,3.2981380748078637,0.7241632985494816,COMPLETE
65,0.8061801298891627,2025-05-20 08:01:37.239705,2025-05-20 08:02:09.025510,0 days 00:00:31.785805,0.9656099039777865,0.7501022843759948,0.08144968929052297,2,10,1,289,0.18030414843485798,0.7491995258119933,2.342405601269991,0.719389367973948,COMPLETE
66,0.7972700849172815,2025-05-20 08:01:38.430731,2025-05-20 08:01:56.181663,0 days 00:00:17.750932,0.962242432218545,2.1902318127337823,0.08937612627497808,2,10,1,290,0.18034014098784204,0.7421990142372294,2.0472184606967425,0.7250030103059812,COMPLETE
67,0.8044667973741,2025-05-20 08:01:42.541579,2025-05-20 08:02:13.757881,0 days 00:00:31.216302,0.958310282434158,0.7460686511954411,0.08938365364777544,2,10,1,287,0.18552169569410776,0.733140309912632,2.91487077399389,0.7231178515810175,COMPLETE
68,0.8053001308845292,2025-05-20 08:01:44.921314,2025-05-20 08:02:16.472726,0 days 00:00:31.551412,0.9656057176418403,0.7464625974582313,0.09034265230952612,2,10,1,287,0.18133817006037184,0.7260966667308211,2.782028160747795,0.7296924957367649,COMPLETE
69,0.8049215799939431,2025-05-20 08:01:48.196751,2025-05-20 08:02:19.652391,0 days 00:00:31.455640,0.9624690380030259,0.7028704809745853,0.09441786840802985,2,10,1,288,0.19291789210781035,0.7379976750704953,2.616154738034993,0.7256641180524019,COMPLETE
70,0.8083427742869989,2025-05-20 08:01:50.894194,2025-05-20 08:02:09.212311,0 days 00:00:18.318117,0.957000269690102,0.7619324761090731,0.08863543982484888,2,10,1,285,0.1763894865446765,0.7384754372125316,2.6523463072657236,0.9368619984392894,COMPLETE
71,0.8074496922906418,2025-05-20 08:01:55.349229,2025-05-20 08:02:14.367906,0 days 00:00:19.018677,0.956873476033328,0.7580654215848422,0.08113806502380644,0,10,1,290,0.18606200393295608,0.7365807099136196,2.63974420366183,0.9427790599861959,COMPLETE
72,0.8088790309960698,2025-05-20 08:01:56.184216,2025-05-20 08:02:13.512882,0 days 00:00:17.328666,0.9818938174269218,0.7488161681946542,0.10013208432353188,0,10,1,290,0.06839944506719345,0.8194009341815963,2.8710542664871723,0.9454258514575948,COMPLETE
73,0.808649062939713,2025-05-20 08:01:56.324673,2025-05-20 08:02:11.821814,0 days 00:00:15.497141,0.8535294820689145,0.7652654304084887,0.1090155902282147,0,10,1,249,0.422024839054837,0.8454678997150372,2.8089288182051217,0.9358915225485093,COMPLETE
74,0.8077052519130558,2025-05-20 08:02:09.028512,2025-05-20 08:02:26.194738,0 days 00:00:17.166226,0.8550750681341036,0.7350553713038381,0.10678264165758766,0,10,1,248,0.0727404839081488,0.8357168543851119,2.7504892647979564,0.9417693132454538,COMPLETE
75,0.7240558348723809,2025-05-20 08:02:09.217825,2025-05-20 08:02:23.128384,0 days 00:00:13.910559,0.8571727552778684,0.7064187347132228,0.09943045335021829,0,3,1,250,0.08619369898424942,0.9390074007659823,2.85302787668486,0.9472579954837805,COMPLETE
76,0.729180003242975,2025-05-20 08:02:11.824814,2025-05-20 08:02:25.676766,0 days 00:00:13.851952,0.8571556972572334,0.7205302413951222,0.10766366728826669,0,3,2,247,0.43257745601708575,0.8432960729202319,2.9135030790149594,0.9487623957233315,COMPLETE
77,0.810265188117552,2025-05-20 08:02:13.515881,2025-05-20 08:02:34.452108,0 days 00:00:20.936227,0.9822032321691045,0.2872937961794245,0.11034913074689029,0,9,2,226,0.5664008059719402,0.8259084707729412,2.6514692535931723,0.9504641332346045,COMPLETE
78,0.7844177213166672,2025-05-20 08:02:13.760882,2025-05-20 08:02:27.467585,0 days 00:00:13.706703,0.9802419814237359,1.1531059365960676,0.10670003659797214,0,9,1,269,0.5391007138011101,0.8223616741718648,1.2991759141231891,0.94867769878854,COMPLETE
79,0.8049107305643872,2025-05-20 08:02:14.371908,2025-05-20 08:02:34.732631,0 days 00:00:20.360723,0.9821191071879534,0.34655354698965946,0.10587640982289757,0,9,1,250,0.08818751677866889,0.8272136162080641,1.5373745794023925,0.9490479620886614,COMPLETE
80,0.805895718840542,2025-05-20 08:02:16.477726,2025-05-20 08:02:38.000975,0 days 00:00:21.523249,0.9816817056274676,0.27280028775628684,0.10723524761936523,0,9,1,248,0.07824707829123889,0.8450742369723442,1.4530388287740659,0.9509834345178163,COMPLETE
81,0.7850645975987233,2025-05-20 08:02:19.656391,2025-05-20 08:02:32.189817,0 days 00:00:12.533426,0.8579525405521342,1.202346477517351,0.11352046936897615,0,9,1,249,0.07181721233128924,0.8235814205486144,1.2145362080956879,0.9418401185540773,COMPLETE
82,0.7960626208534043,2025-05-20 08:02:23.131889,2025-05-20 08:02:42.848205,0 days 00:00:19.716316,0.9819114121988589,0.30798617382126736,0.11477951639659072,0,9,2,272,0.07388162551223973,0.8277204823805939,1.077123960409136,0.9511273127485893,COMPLETE
83,0.777075153380046,2025-05-20 08:02:25.681767,2025-05-20 08:02:37.592438,0 days 00:00:11.910671,0.9808542872660475,1.200288650997094,0.12996209508837184,0,9,1,271,0.6080111044670021,0.8231170926473426,1.2542927462670324,0.9725002565456906,COMPLETE
84,0.809985946346179,2025-05-20 08:02:26.197738,2025-05-20 08:02:46.370071,0 days 00:00:20.172333,0.9839231555058552,0.32471898671471466,0.13607483559788877,0,9,1,232,0.07803133762874628,0.8315436002548409,9.434825575392974,0.9666928133789171,COMPLETE
85,0.8084143768111476,2025-05-20 08:02:27.472101,2025-05-20 08:02:48.944391,0 days 00:00:21.472290,0.9264302553140564,0.28975587624653365,0.131128010155916,0,9,2,233,0.07786502414457461,0.8130077004923124,9.702183997177745,0.9653734267487913,COMPLETE
86,0.8104117599452378,2025-05-20 08:02:32.192818,2025-05-20 08:02:52.603064,0 days 00:00:20.410246,0.988277091841097,0.3515070743218093,0.13283670249728197,0,9,2,231,0.08783108786610816,0.870236721324894,9.268905726402693,0.961242761752936,COMPLETE
87,0.8069878731570244,2025-05-20 08:02:34.455107,2025-05-20 08:02:54.484603,0 days 00:00:20.029496,0.8132268145343311,0.23025501299415052,0.12806970179011054,0,9,2,228,0.6292668075713291,0.8612544864464061,9.870557073255277,0.9765129914450866,COMPLETE
88,0.8057848999782573,2025-05-20 08:02:34.736246,2025-05-20 08:02:57.406503,0 days 00:00:22.670257,0.9898811675494845,0.2247554289666971,0.1405963966920634,0,10,2,219,0.5974593620856212,0.86675636359386,31.0729064522081,0.9710498097946708,COMPLETE
89,0.8077105635620423,2025-05-20 08:02:37.595027,2025-05-20 08:03:05.041884,0 days 00:00:27.446857,0.9901423570081597,0.27191814386775603,0.1349681431140062,1,10,2,229,0.5774988259413354,0.8692105821343193,31.746718827422683,0.9276934862121462,COMPLETE
90,0.7565327406010706,2025-05-20 08:02:38.003978,2025-05-20 08:02:49.517391,0 days 00:00:11.513413,0.922081407932001,3.4449135883637156,0.14099947477156208,1,10,2,231,0.5609266273238851,0.9446702351267443,19.15904301641049,0.9301240015969874,COMPLETE
91,0.8042614484489021,2025-05-20 08:02:42.853207,2025-05-20 08:03:10.506903,0 days 00:00:27.653696,0.8121231688103856,0.1605716836992085,0.0759939860351895,1,10,2,225,0.5456119614528625,0.8777009419009232,9.469252221252326,0.9317682591233101,COMPLETE
92,0.7753863517287988,2025-05-20 08:02:46.373070,2025-05-20 08:02:57.000914,0 days 00:00:10.627844,0.818452601621519,3.269723784158204,0.14611809301707218,4,10,2,227,0.5317145313068783,0.8635639911843935,9.60260073972156,0.9291644362848159,COMPLETE
93,0.8002570689362951,2025-05-20 08:02:48.948392,2025-05-20 08:03:10.239506,0 days 00:00:21.291114,0.9268943300885285,0.15523946559766233,0.14052438160263678,4,9,2,227,0.580572113195778,0.8666595091705145,18.85237426596464,0.9966058995361805,COMPLETE
94,0.8035626676081791,2025-05-20 08:02:49.521392,2025-05-20 08:03:05.277883,0 days 00:00:15.756491,0.899822139638609,0.23600699715485932,0.2107290997470517,1,9,2,209,0.6851328235002381,0.8710007550629187,11.941214856674517,0.9956733512528956,COMPLETE
95,0.7989475476454785,2025-05-20 08:02:52.606063,2025-05-20 08:03:16.885949,0 days 00:00:24.279886,0.9909464211216499,0.16534069432332285,0.07609833037401091,1,9,2,212,0.6831377277587539,0.6868021503942573,12.12963562567612,0.9664061882920963,COMPLETE
96,0.808627423434868,2025-05-20 08:02:54.488602,2025-05-20 08:03:13.346100,0 days 00:00:18.857498,0.9901431857792089,0.1547395582332779,0.19392758497798518,1,9,2,210,0.0456628364115446,0.8653479162501285,11.601324063524341,0.9934699186394563,COMPLETE
97,0.8025278057540397,2025-05-20 08:02:57.004916,2025-05-20 08:03:14.161687,0 days 00:00:17.156771,0.9897670131644148,0.1531143111143176,0.2048525443094889,1,9,2,216,0.691798945353943,0.7062729722777159,13.675606767471159,0.9992305771394407,COMPLETE
98,0.7529861834579895,2025-05-20 08:02:57.410502,2025-05-20 08:03:06.344581,0 days 00:00:08.934079,0.9024830915450918,4.04959541394841,0.22413169386082793,1,9,2,234,0.15268133290249647,0.7972603462839893,12.233580285433781,0.9939847668648332,COMPLETE
99,0.8088199805576972,2025-05-20 08:03:05.045884,2025-05-20 08:03:28.361306,0 days 00:00:23.315422,0.9007494197007595,0.1511656372387636,0.21926537049958694,4,9,2,216,0.04670902964516255,0.6958797734651169,11.617208866605946,0.9581271771820243,COMPLETE
100,0.8111509157917295,2025-05-20 08:03:05.281886,2025-05-20 08:03:31.078675,0 days 00:00:25.796789,0.9745026939878582,0.11816219154832047,0.19410774905772676,4,9,2,237,0.15051772214686054,0.7859703110740192,6.887581968401912,0.9599050913415814,COMPLETE
101,0.8095006710460451,2025-05-20 08:03:06.347580,2025-05-20 08:03:30.631624,0 days 00:00:24.284044,0.9530694854199595,0.13316601008092827,0.17807076866627525,4,9,1,216,0.04082764844595625,0.9488824786027068,13.263944759812865,0.9616358167647202,COMPLETE
102,0.8130468987389241,2025-05-20 08:03:10.242621,2025-05-20 08:03:27.195707,0 days 00:00:16.953086,0.9758492017778773,0.40341664344434236,0.18043853835328372,0,9,1,208,0.10693087467199085,0.7066635345216726,8.815871271540235,0.9605801019799621,COMPLETE
103,0.8037379272841173,2025-05-20 08:03:10.509904,2025-05-20 08:03:24.310612,0 days 00:00:13.800708,0.9744440497453863,0.6217805639592371,0.18140096575453166,0,9,1,206,0.039884535657233065,0.700108422858654,10.868617998477259,0.9619090323491705,COMPLETE
104,0.8067858772800418,2025-05-20 08:03:13.350108,2025-05-20 08:03:31.333676,0 days 00:00:17.983568,0.9744053113592759,0.40389747693127975,0.20085730054853046,0,9,2,208,0.04846331833909359,0.9451646899112534,13.330557488661485,0.9627039362775164,COMPLETE
105,0.8075951071627021,2025-05-20 08:03:14.165687,2025-05-20 08:03:28.946715,0 days 00:00:14.781028,0.9734327666057342,0.40034565732441085,0.2556941638534206,0,9,2,211,0.494876349886758,0.939810455981757,7.268670069995428,0.9616678516799942,COMPLETE
106,0.8033520958861138,2025-05-20 08:03:16.888948,2025-05-20 08:03:32.424512,0 days 00:00:15.535564,0.9748909585793315,0.41628647142273423,0.27313424529138486,0,9,3,243,0.05075233548655419,0.9498416318083848,8.590315976266707,0.9810470981947074,COMPLETE
107,0.7993567383086307,2025-05-20 08:03:24.313613,2025-05-20 08:03:41.235062,0 days 00:00:16.921449,0.9737026197803051,0.4096495687186356,0.12127281117750079,0,9,3,184,0.1024841469094208,0.7660047195310536,6.957469532742126,0.9853476677586023,COMPLETE
108,0.8000459692225208,2025-05-20 08:03:27.198707,2025-05-20 08:03:45.052274,0 days 00:00:17.853567,0.972395611550661,0.37642691535939066,0.12024190068067613,0,9,4,202,0.057117700937526,0.7824117193188371,6.859817103729071,0.9833042975372214,COMPLETE
109,0.8055533040101601,2025-05-20 08:03:28.364305,2025-05-20 08:03:42.840626,0 days 00:00:14.476321,0.9706537134310442,0.4205647616089845,0.2709072657423654,0,9,3,220,0.04809263044128459,0.9415084227419345,8.774598917583628,0.9790575946158135,COMPLETE
110,0.8064311710138805,2025-05-20 08:03:28.952715,2025-05-20 08:03:43.390626,0 days 00:00:14.437911,0.9524999390918218,0.4051773746705294,0.19655096489662072,0,9,2,201,0.0527217154895838,0.7710962347927652,8.680558807865566,0.9840928992100171,COMPLETE
111,0.8035011091915425,2025-05-20 08:03:30.634625,2025-05-20 08:03:45.001274,0 days 00:00:14.366649,0.9979924463071291,0.43081032563290905,0.19633400525050188,0,8,2,197,0.050939266748273475,0.9516183900536597,8.736334949212118,0.9833280018743737,COMPLETE
112,0.7980410516823004,2025-05-20 08:03:31.082678,2025-05-20 08:03:45.366996,0 days 00:00:14.284318,0.9994194215509521,0.4107798611563452,0.1898707611614652,0,8,4,185,0.10754363491437832,0.771305191070365,8.760255321320233,0.9848043025452459,COMPLETE
113,0.8057698539570843,2025-05-20 08:03:31.337675,2025-05-20 08:03:51.857096,0 days 00:00:20.519421,0.9513251018986968,0.03210049263235838,0.18418791687339722,0,8,4,203,0.09749783119096589,0.7770148407827514,8.770072691391212,0.9828762400875078,COMPLETE
114,0.8074252492673594,2025-05-20 08:03:32.426623,2025-05-20 08:03:52.278526,0 days 00:00:19.851903,0.9528169850665579,0.03410939311406777,0.18393417790999925,4,8,2,188,0.002766114978387829,0.7804202098906602,11.416510741214966,0.9873053335850634,COMPLETE
115,0.8109346355117418,2025-05-20 08:03:41.241653,2025-05-20 08:04:00.703450,0 days 00:00:19.461797,0.9514674422519196,0.034438894536305,0.18890909872636277,0,8,2,201,0.15534125038213834,0.9268986485292289,10.933220133119185,0.9544729731013187,COMPLETE
116,0.8053852630572182,2025-05-20 08:03:42.843628,2025-05-20 08:04:02.487824,0 days 00:00:19.644196,0.995286221315186,0.0792870437294828,0.1876152867972447,4,8,2,203,0.148631042882742,0.9245266743287746,10.988742323244773,0.9583468389780583,COMPLETE
117,0.808363516040807,2025-05-20 08:03:43.393627,2025-05-20 08:04:06.326015,0 days 00:00:22.932388,0.8671551921513155,0.051770911768593275,0.1792120928851202,4,8,2,237,0.15886484335323217,0.8084497594214924,11.037707890557504,0.9557994012881414,COMPLETE
118,0.8095997002376276,2025-05-20 08:03:45.006273,2025-05-20 08:04:08.556965,0 days 00:00:23.550692,0.987334145568301,0.06309403277501088,0.1720440050648111,4,8,2,239,0.15487127050713922,0.9197117015296878,10.364565333966135,0.957037393106207,COMPLETE
119,0.8074615938415967,2025-05-20 08:03:45.056274,2025-05-20 08:04:07.935246,0 days 00:00:22.878972,0.9522533203893891,0.017032355261245802,0.17538565910182516,4,8,2,235,0.00027262901497886183,0.8014292076896534,10.742991655410126,0.954757270787387,COMPLETE
120,0.8090757349643767,2025-05-20 08:03:45.369995,2025-05-20 08:04:08.318245,0 days 00:00:22.948250,0.9529890064533084,0.027120398917756278,0.17363770151043237,4,8,2,236,0.002022568373264949,0.8031067275709028,11.017009189538157,0.9565228721903006,COMPLETE
121,0.802712210432788,2025-05-20 08:03:51.860095,2025-05-20 08:04:07.336717,0 days 00:00:15.476622,0.9311025724099836,0.606390691725117,0.16874743311630425,4,9,2,237,0.001789860630404358,0.80425721607194,11.009659196260424,0.9549657603135933,COMPLETE
122,0.7990494123945988,2025-05-20 08:03:52.281528,2025-05-20 08:04:07.685734,0 days 00:00:15.404206,0.8655751787581484,0.5990716943233196,0.15619036011219803,1,9,2,235,0.15615849803888404,0.8014879025931853,10.773118897416163,0.9673805388261858,COMPLETE
123,0.8041850625640385,2025-05-20 08:04:00.706451,2025-05-20 08:04:15.654810,0 days 00:00:14.948359,0.8458787607034243,0.6289254756515117,0.23761964376769676,1,9,2,216,0.15955468110834634,0.9237330434537894,12.996716064050936,0.9558706870396491,COMPLETE
